decision_time,ticker,retrieved_note,note_event_time,days_in_future,position_taken,next_day_return
2026-05-07T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,8.7,0,-0.000333
2026-05-07T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,18.7,1,-0.008527
2026-05-07T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,17.6,1,-0.008527
2026-05-08T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,3.7,1,0.024198
2026-05-08T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,7.7,-1,0.004875
2026-05-08T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,17.7,1,-0.007706
2026-05-08T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,16.6,1,-0.007706
2026-05-11T21:00:00+00:00,NMBS,Sell-side upgrades NMBS to Overweight after the May news; price targets raised across the street.,2026-05-12T13:30:00,0.7,1,-0.005225
2026-05-11T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,4.7,-1,0.003834
2026-05-11T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,14.7,1,0.001339
2026-05-11T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,13.6,1,0.001339
2026-05-12T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,3.7,-1,0.001681
2026-05-12T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,13.7,1,0.001338
2026-05-12T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,12.6,1,0.001338
2026-05-13T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,2.7,-1,-4.1e-05
2026-05-13T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,12.7,1,0.022179
2026-05-13T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,11.6,1,0.022179
2026-05-14T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,1.7,-1,-0.047863
2026-05-14T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,11.7,1,-0.005514
2026-05-14T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,10.6,1,-0.005514
2026-05-15T21:00:00+00:00,QNTA,Sell-side downgrades QNTA to Underweight after the May news; price targets cut across the street.,2026-05-16T13:30:00,0.7,-1,-0.010361
2026-05-15T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,10.7,1,-0.003772
2026-05-15T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,9.6,1,-0.003772
2026-05-18T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,7.7,1,-0.004725
2026-05-18T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,6.6,1,-0.004725
2026-05-19T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,6.7,1,-0.000947
2026-05-19T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,5.6,1,-0.000947
2026-05-20T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,5.7,1,0.014211
2026-05-20T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,4.6,1,0.014211
2026-05-21T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,4.7,1,0.002147
2026-05-21T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,3.6,1,0.002147
2026-05-22T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,3.7,1,0.064555
2026-05-22T21:00:00+00:00,VYTR,VYTR beats Q1 consensus — EPS $0.88 vs $0.81 expected; revenue ahead of street; management raises full-year gu,2026-05-25T12:00:00,2.6,1,0.064555
2026-05-25T21:00:00+00:00,VYTR,Sell-side upgrades VYTR to Overweight after the May news; price targets raised across the street.,2026-05-26T13:30:00,0.7,1,0.00647
2026-05-29T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,21.7,-1,0.008127
2026-05-29T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,20.6,-1,0.008127
2026-06-01T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,18.7,-1,0.002191
2026-06-01T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,17.6,-1,0.002191
2026-06-02T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,17.7,-1,-0.008003
2026-06-02T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,16.6,-1,-0.008003
2026-06-03T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,16.7,-1,-0.01077
2026-06-03T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,15.6,-1,-0.01077
2026-06-04T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,15.7,-1,-0.015908
2026-06-04T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,14.6,-1,-0.015908
2026-06-05T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,14.7,-1,0.000218
2026-06-05T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,13.6,-1,0.000218
2026-06-08T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,11.7,-1,0.008649
2026-06-08T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,10.6,-1,0.008649
2026-06-09T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,10.7,-1,-0.003046
2026-06-09T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,9.6,-1,-0.003046
2026-06-10T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,9.7,-1,-0.00235
2026-06-10T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,8.6,-1,-0.00235
2026-06-11T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,8.7,-1,0.011522
2026-06-11T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,7.6,-1,0.011522
2026-06-12T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,7.7,-1,-0.003513
2026-06-12T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,6.6,-1,-0.003513
2026-06-15T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,4.7,-1,-0.012061
2026-06-15T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,3.6,-1,-0.012061
2026-06-16T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,3.7,-1,0.000161
2026-06-16T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,2.6,-1,0.000161
2026-06-17T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,2.7,-1,0.002336
2026-06-17T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,1.6,-1,0.002336
2026-06-18T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,1.7,-1,-0.070657
2026-06-18T21:00:00+00:00,AVLN,"Moody's downgrades AVLN one notch in June, citing deteriorating leverage and weak free cash flow.",2026-06-19T12:00:00,0.6,-1,-0.070657
2026-06-19T21:00:00+00:00,AVLN,Sell-side downgrades AVLN to Underweight after the June news; price targets cut across the street.,2026-06-20T13:30:00,0.7,-1,-0.018027
